url,transport,network,host,port,sources,health_state,measurement_rung,failure,checks,successes,success_rate,first_seen,last_seen,last_success,last_failure,observed_from,unmeasurable_reason
http://00.mercax.com:443/announce,http,clearnet,00.mercax.com,443,desirefire_all,dead,none,dns_failure,3,0,0.0,2026-09-05T02:15:16Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://00.xxtor.com:443/announce,http,clearnet,00.xxtor.com,443,desirefire_all,dead,none,dns_failure,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://004430.xyz:80/announce,http,clearnet,004430.xyz,80,ngosang_all;xiu2_all,degraded,tracker_semantic,none,4,3,0.385875,2026-09-08T08:57:43Z,2026-09-12T03:06:42Z,2026-09-12T03:06:42Z,2026-09-08T08:57:43Z,github-actions-hosted,
http://0123456789nonexistent.com/announce,http,clearnet,0123456789nonexistent.com,,desirefire_all,dead,dns,refused,3,0,0.0,2026-09-08T16:40:36Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://0123456789nonexistent.com:80/announce,http,clearnet,0123456789nonexistent.com,80,ngosang_all;xiu2_all,dead,dns,refused,6,0,0.0,2026-09-08T08:57:43Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://0d.kebhana.mx:443/announce,http,clearnet,0d.kebhana.mx,443,desirefire_all;ngosang_all,unknown,dns,refused,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://104.143.10.186:8000/announce,http,clearnet,104.143.10.186,8000,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-05T02:15:16Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://104.244.77.14:1337/announce,http,clearnet,104.244.77.14,1337,desirefire_all,unknown,dns,refused,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://106.14.254.164:6969/announce,http,clearnet,106.14.254.164,6969,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://107.152.127.9:6969/announce,http,clearnet,107.152.127.9,6969,desirefire_all,dead,dns,refused,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://107.189.10.20.sslip.io:7777/announce,http,clearnet,107.189.10.20.sslip.io,7777,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T16:40:36Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://107.189.2.131:1337/announce,http,clearnet,107.189.2.131,1337,xiu2_all,live,tracker_semantic,none,3,3,1.0,2026-09-08T20:43:09Z,2026-09-12T22:49:57Z,2026-09-12T22:49:57Z,,github-actions-hosted,
http://107.189.31.134:6969/announce,http,clearnet,107.189.31.134,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://107.189.7.143:6969/announce,http,clearnet,107.189.7.143,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://116.252.176.125:6969/announce,http,clearnet,116.252.176.125,6969,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://116.9.207.121:6969/announce,http,clearnet,116.9.207.121,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://116.9.207.164:6969/announce,http,clearnet,116.9.207.164,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://116.9.207.198:6969/announce,http,clearnet,116.9.207.198,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T16:40:36Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://116.9.207.226:6969/announce,http,clearnet,116.9.207.226,6969,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-08T20:43:09Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://119.28.71.45:8080/announce,http,clearnet,119.28.71.45,8080,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://129.146.193.240:6699/announce,http,clearnet,129.146.193.240,6699,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://13.115.115.32:6969/announce,http,clearnet,13.115.115.32,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://1337.abcvg.info/announce,http,clearnet,1337.abcvg.info,,desirefire_all,live,tracker_semantic,none,6,6,1.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,2026-09-12T10:05:17Z,,github-actions-hosted,
http://1337.abcvg.info/announce+108,http,clearnet,1337.abcvg.info,,desirefire_all,dead,transport_response,not_a_tracker,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://1337.abcvg.info:80/announce,http,clearnet,1337.abcvg.info,80,desirefire_all;ngosang_all;xiu2_all,live,tracker_semantic,none,6,6,1.0,2026-09-08T08:57:43Z,2026-09-12T14:58:58Z,2026-09-12T14:58:58Z,,github-actions-hosted,
http://140.82.21.192:8080/announce,http,clearnet,140.82.21.192,8080,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://141.144.224.250:2710/announce,http,clearnet,141.144.224.250,2710,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-05T02:15:16Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://141.144.224.250:6969/announce,http,clearnet,141.144.224.250,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://144.202.33.210:6961/announce,http,clearnet,144.202.33.210,6961,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://144.76.118.107:6969/announce,http,clearnet,144.76.118.107,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://147job.com:6969/announce,http,clearnet,147job.com,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://151.115.49.115:1337/announce,http,clearnet,151.115.49.115,1337,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-08T16:40:36Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://155.248.200.105/announce,http,clearnet,155.248.200.105,,desirefire_all,dead,dns,refused,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://156.234.201.18/announce,http,clearnet,156.234.201.18,,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://156.234.201.18:80/announce,http,clearnet,156.234.201.18,80,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://157.90.169.123/announce,http,clearnet,157.90.169.123,,desirefire_all,dead,transport_response,not_a_tracker,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://158.101.137.177:6969/announce,http,clearnet,158.101.137.177,6969,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://159.69.65.157:6969/announce,http,clearnet,159.69.65.157,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://160.251.78.190:6969/announce,http,clearnet,160.251.78.190,6969,desirefire_all,dead,dns,timeout,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://163.172.209.40/announce,http,clearnet,163.172.209.40,,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://163.172.209.40:80/announce,http,clearnet,163.172.209.40,80,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://163.172.29.130/announce,http,clearnet,163.172.29.130,,desirefire_all,unknown,dns,refused,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://163.172.29.130:80/announce,http,clearnet,163.172.29.130,80,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://167.235.245.209/announce,http,clearnet,167.235.245.209,,desirefire_all,dead,transport_response,not_a_tracker,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://171.104.110.193:6969/announce,http,clearnet,171.104.110.193,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.110.21:6969/announce,http,clearnet,171.104.110.21,6969,desirefire_all,dead,dns,refused,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://171.104.110.88:6969/announce,http,clearnet,171.104.110.88,6969,desirefire_all,dead,dns,refused,8,0,0.0,2026-09-05T02:15:16Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://171.104.110.95:6969/announce,http,clearnet,171.104.110.95,6969,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://171.104.111.14:6969/announce,http,clearnet,171.104.111.14,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.111.20:6969/announce,http,clearnet,171.104.111.20,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://171.104.111.201:6969/announce,http,clearnet,171.104.111.201,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://171.104.111.250:6969/announce,http,clearnet,171.104.111.250,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.111.30:6969/announce,http,clearnet,171.104.111.30,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-08T16:40:36Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://171.104.111.83:6969/announce,http,clearnet,171.104.111.83,6969,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-05T02:15:16Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.111.89:6969/announce,http,clearnet,171.104.111.89,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.226.15:6969/announce,http,clearnet,171.104.226.15,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://171.104.226.221:6969/announce,http,clearnet,171.104.226.221,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://171.104.226.25:6969/announce,http,clearnet,171.104.226.25,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://171.104.226.31:6969/announce,http,clearnet,171.104.226.31,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://171.104.226.87:6969/announce,http,clearnet,171.104.226.87,6969,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://179.100.24.134:6969/announce,http,clearnet,179.100.24.134,6969,desirefire_all,dead,dns,timeout,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://180.97.219.76:8070/announce,http,clearnet,180.97.219.76,8070,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://185.130.47.2:6969/announce,http,clearnet,185.130.47.2,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://185.148.3.231/announce,http,clearnet,185.148.3.231,,desirefire_all,dead,dns,refused,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://185.148.3.231:80/announce,http,clearnet,185.148.3.231,80,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://185.185.40.51:6969/announce,http,clearnet,185.185.40.51,6969,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://185.185.40.95:6969/announce,http,clearnet,185.185.40.95,6969,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://185.197.195.20:1919/announce,http,clearnet,185.197.195.20,1919,desirefire_all,dead,dns,timeout,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://185.216.178.49:6969/announce,http,clearnet,185.216.178.49,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://185.230.4.150:1337/announce,http,clearnet,185.230.4.150,1337,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://185.232.169.109/announce,http,clearnet,185.232.169.109,,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://185.70.187.79:6969/announce,http,clearnet,185.70.187.79,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://187.57.14.62:6969/announce,http,clearnet,187.57.14.62,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://189.0.196.51:6969/announce,http,clearnet,189.0.196.51,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T16:40:36Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://189.110.233.96:6969/announce,http,clearnet,189.110.233.96,6969,desirefire_all,dead,dns,timeout,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://192.3.165.191:6969/announce,http,clearnet,192.3.165.191,6969,desirefire_all,dead,dns,refused,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://192.9.228.30:6699/announce,http,clearnet,192.9.228.30,6699,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://193.37.214.12:6969/announce,http,clearnet,193.37.214.12,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://198.251.84.144/announce,http,clearnet,198.251.84.144,,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://200.232.254.1:6969/announce,http,clearnet,200.232.254.1,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://201.42.214.55:6969/announce,http,clearnet,201.42.214.55,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T16:40:36Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://201.43.209.254:6969/announce,http,clearnet,201.43.209.254,6969,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://207.241.226.111:6969/announce,http,clearnet,207.241.226.111,6969,desirefire_all;xiu2_all,live,tracker_semantic,none,3,3,1.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,2026-09-12T03:06:42Z,,github-actions-hosted,
http://207.241.231.226:6969/announce,http,clearnet,207.241.231.226,6969,desirefire_all;xiu2_all,live,tracker_semantic,none,3,3,1.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,2026-09-12T03:06:42Z,,github-actions-hosted,
http://207.246.118.100:6961/announce,http,clearnet,207.246.118.100,6961,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://207.246.79.17:2710/announce,http,clearnet,207.246.79.17,2710,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://207.246.79.17:6961/announce,http,clearnet,207.246.79.17,6961,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-05T02:15:16Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://207.246.79.17:8080/announce,http,clearnet,207.246.79.17,8080,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://209.209.112.121:2710/announce,http,clearnet,209.209.112.121,2710,desirefire_all,dead,dns,refused,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://211.20.122.47:6969/announce,http,clearnet,211.20.122.47,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://211.22.29.93/announce,http,clearnet,211.22.29.93,,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://211.75.29.254:6969/announce,http,clearnet,211.75.29.254,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://212.6.3.67/announce,http,clearnet,212.6.3.67,,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-05T02:15:16Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://217.30.10.18:6969/announce,http,clearnet,217.30.10.18,6969,desirefire_all,unknown,dns,timeout,1,0,0.0,2026-09-09T15:54:59Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://217.30.10.77:6969/announce,http,clearnet,217.30.10.77,6969,desirefire_all,unknown,dns,refused,2,0,0.0,2026-09-08T16:40:36Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://220.130.15.27:6969/announce,http,clearnet,220.130.15.27,6969,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-08T20:43:09Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://220.130.15.30:6969/announce,http,clearnet,220.130.15.30,6969,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://34.89.30.59/announce,http,clearnet,34.89.30.59,,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://34.89.30.59:2710/announce,http,clearnet,34.89.30.59,2710,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://34.94.213.23/announce,http,clearnet,34.94.213.23,,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-05T02:15:16Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://34.94.213.23:2710/announce,http,clearnet,34.94.213.23,2710,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://34.94.213.23:11451/announce,http,clearnet,34.94.213.23,11451,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-08T16:40:36Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://35.227.12.84/announce,http,clearnet,35.227.12.84,,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T20:43:09Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://35.227.12.84:2710/announce,http,clearnet,35.227.12.84,2710,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://37.235.174.46:2710/announce,http,clearnet,37.235.174.46,2710,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://38.145.197.79:6961/announce,http,clearnet,38.145.197.79,6961,desirefire_all,dead,dns,timeout,6,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://43.139.20.56:6969/announce,http,clearnet,43.139.20.56,6969,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://45.154.253.10/announce,http,clearnet,45.154.253.10,,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-09T03:03:53Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://45.154.253.10:80/announce,http,clearnet,45.154.253.10,80,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-09T02:16:15Z,2026-09-12T14:58:58Z,,2026-09-12T14:58:58Z,github-actions-hosted,
http://45.154.253.4/announce,http,clearnet,45.154.253.4,,desirefire_all,dead,dns,timeout,7,0,0.0,2026-09-08T21:33:23Z,2026-09-12T10:05:17Z,,2026-09-12T10:05:17Z,github-actions-hosted,
http://45.154.253.4:80/announce,http,clearnet,45.154.253.4,80,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://45.154.253.5/announce,http,clearnet,45.154.253.5,,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://45.154.253.6/announce,http,clearnet,45.154.253.6,,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-05T02:15:16Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://45.154.253.6:80/announce,http,clearnet,45.154.253.6,80,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://45.154.253.7/announce,http,clearnet,45.154.253.7,,desirefire_all,dead,dns,timeout,3,0,0.0,2026-09-10T10:36:18Z,2026-09-12T03:06:42Z,,2026-09-12T03:06:42Z,github-actions-hosted,
http://45.154.253.8/announce,http,clearnet,45.154.253.8,,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-08T16:40:36Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
http://45.154.253.9/announce,http,clearnet,45.154.253.9,,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-08T20:43:09Z,2026-09-09T15:54:59Z,,2026-09-09T15:54:59Z,github-actions-hosted,
http://45.154.98.215:6969/announce,http,clearnet,45.154.98.215,6969,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://45.63.111.135:2710/announce,http,clearnet,45.63.111.135,2710,desirefire_all,unknown,dns,timeout,2,0,0.0,2026-09-09T10:45:32Z,2026-09-12T22:49:57Z,,2026-09-12T22:49:57Z,github-actions-hosted,
http://45.63.111.135:6961/announce,http,clearnet,45.63.111.135,6961,desirefire_all,dead,dns,timeout,5,0,0.0,2026-09-05T02:15:16Z,2026-09-12T17:44:09Z,,2026-09-12T17:44:09Z,github-actions-hosted,
http://45.63.111.135:8080/announce,http,clearnet,45.63.111.135,8080,desirefire_all,dead,dns,timeout,4,0,0.0,2026-09-10T03:04:05Z,2026-09-12T20:10:48Z,,2026-09-12T20:10:48Z,github-actions-hosted,
